,Bolivia,La Paz,Cochabamba,Santa Cruz,Oruro,Potosí,Chuquisaca,Tarija,Beni,Pando
2021-03-12,1,1,1,1,1,0,1,1,1,1
2021-03-13,1,1,1,1,1,0,1,1,1,1
2021-03-14,1,1,1,1,1,0,1,1,1,1
2021-03-15,1,1,1,1,1,0,1,1,1,1
2021-03-16,1,1,1,1,1,0,1,1,1,1
2021-03-17,1,1,1,1,1,0,1,1,1,1
2021-03-18,1,1,1,1,1,0,1,1,1,1
2021-03-19,1,1,1,1,1,0,1,1,1,1
2021-03-20,1,1,1,1,1,0,1,1,1,1
2021-03-21,1,1,1,1,1,0,1,1,1,1
2021-03-22,1,1,1,1,1,0,1,1,1,1
2021-03-23,1,1,1,1,1,0,2,2,1,1
2021-03-24,1,1,1,1,1,0,2,2,1,1
2021-03-25,1,1,1,1,1,0,2,2,1,1
2021-03-26,1,1,1,1,1,0,2,2,1,1
2021-03-27,1,1,1,1,1,0,2,2,1,1
2021-03-28,1,1,1,1,1,0,2,2,1,1
2021-03-29,1,1,2,1,1,0,2,2,1,1
2021-03-30,1,1,2,1,1,1,2,2,1,1
2021-03-31,1,1,2,1,1,1,2,2,2,2
2021-04-01,1,1,2,1,1,1,2,2,2,2
2021-04-02,1,1,2,1,1,1,2,2,2,2
2021-04-03,1,1,2,1,1,1,2,2,2,2
2021-04-04,1,1,2,1,1,1,2,2,2,2
2021-04-05,1,1,2,1,1,1,2,2,2,3
2021-04-06,1,1,2,1,1,1,2,2,2,3
2021-04-07,2,1,3,1,2,1,2,2,3,3
2021-04-08,2,1,3,1,2,1,2,2,3,4
2021-04-09,2,1,3,1,3,2,2,2,3,4
2021-04-10,2,1,3,1,3,2,2,2,3,4
2021-04-11,2,1,3,1,3,2,2,2,3,4
2021-04-12,2,2,3,2,3,2,2,2,3,5
2021-04-13,2,2,3,2,3,2,2,3,4,5
2021-04-14,2,2,3,2,3,2,3,3,4,6
2021-04-15,2,2,3,2,3,2,3,3,4,7
2021-04-16,3,2,3,2,4,2,3,3,4,8
2021-04-17,3,2,3,2,4,2,3,3,4,8
2021-04-18,3,2,3,2,4,2,3,3,4,8
2021-04-19,3,2,3,2,4,2,4,3,5,9
2021-04-20,3,2,4,2,4,2,4,3,5,10
2021-04-21,3,3,4,2,4,2,4,3,5,10
2021-04-22,3,3,4,2,4,2,4,3,5,11
2021-04-23,3,3,4,3,5,2,4,4,6,12
2021-04-24,4,3,4,3,6,2,5,4,6,13
2021-04-25,4,3,4,3,6,3,5,4,6,13
2021-04-26,4,3,4,3,6,3,5,4,6,14
2021-04-27,4,3,4,3,6,3,6,4,7,15
2021-04-28,4,4,4,3,6,3,6,5,7,17
2021-04-29,4,4,5,3,6,3,7,5,7,17
2021-04-30,5,4,5,4,6,3,7,5,8,18
2021-05-01,5,4,5,4,6,3,7,5,8,18
2021-05-02,5,4,5,4,6,3,7,5,8,18
2021-05-03,5,5,5,4,6,3,8,5,8,18
2021-05-04,5,5,5,4,7,3,8,6,8,19
2021-05-05,5,5,6,4,7,3,8,6,9,19
2021-05-06,6,5,6,4,7,4,8,6,9,19
2021-05-07,6,6,6,4,7,4,8,6,9,19
2021-05-08,6,6,6,5,7,4,8,6,10,19
2021-05-09,6,6,6,5,7,4,8,6,10,19
2021-05-10,6,6,6,5,7,4,8,6,10,19
2021-05-11,6,6,6,5,7,4,8,6,10,19
2021-05-12,6,6,6,5,7,4,8,6,11,19
2021-05-13,6,6,7,5,7,4,8,6,11,19
2021-05-14,6,6,7,5,7,4,8,6,11,19
2021-05-15,7,6,7,5,7,5,9,6,11,19
2021-05-16,7,6,7,5,7,5,9,6,11,20
2021-05-17,7,7,8,5,7,5,9,7,12,20
2021-05-18,7,7,8,6,8,5,9,7,12,20
2021-05-19,8,7,9,6,9,5,9,8,12,20
2021-05-20,8,8,10,7,10,5,10,8,12,20
2021-05-21,9,8,11,7,11,6,10,9,13,21
2021-05-22,9,8,11,7,11,6,11,9,13,21
2021-05-23,9,8,11,7,11,6,11,9,13,21
2021-05-24,9,8,11,7,11,6,11,9,13,21
2021-05-25,9,9,12,8,12,6,11,10,13,21
2021-05-26,10,9,12,8,12,6,12,10,13,22
2021-05-27,10,9,12,8,12,6,12,11,14,22
2021-05-28,10,10,13,9,13,7,13,11,14,22
2021-05-29,11,10,13,9,13,7,13,11,14,22
2021-05-30,11,10,13,9,13,7,13,11,14,22
2021-05-31,11,10,13,9,14,7,13,12,14,22
2021-06-01,11,11,13,10,14,7,13,12,14,22
2021-06-02,12,11,14,10,14,7,14,13,14,22
2021-06-03,12,11,14,10,14,7,14,13,14,23
2021-06-04,12,11,14,11,15,8,14,13,15,23
2021-06-05,12,11,14,11,15,8,14,13,15,23
2021-06-06,12,11,14,11,15,8,14,13,15,23
2021-06-07,12,12,14,11,15,8,15,14,15,23
2021-06-08,12,12,14,11,15,8,15,14,15,23
2021-06-09,12,12,14,11,15,8,15,14,15,23
2021-06-10,13,12,14,11,15,8,15,14,15,23
2021-06-11,13,12,14,11,16,8,15,14,16,23
2021-06-12,13,13,14,11,16,8,15,14,16,23
2021-06-13,13,13,14,11,16,8,15,14,16,23
2021-06-14,13,13,14,12,16,9,15,14,16,24
2021-06-15,13,13,14,12,16,9,15,14,16,24
2021-06-16,13,13,14,12,16,9,15,15,16,24
2021-06-17,13,13,15,12,16,9,15,15,17,24
2021-06-18,14,13,15,12,17,9,16,15,17,24
2021-06-19,14,13,15,12,17,9,16,15,17,24
2021-06-20,14,13,15,12,17,9,16,15,17,24
2021-06-21,14,13,15,12,17,9,16,15,17,24
2021-06-22,14,13,15,12,17,9,16,16,17,24
2021-06-23,14,14,15,13,17,9,16,16,17,24
2021-06-24,14,14,16,13,17,9,16,16,17,25
2021-06-25,15,14,16,14,17,10,16,17,17,25
2021-06-26,15,14,16,14,18,10,17,17,17,25
2021-06-27,15,14,16,14,18,10,17,17,17,25
2021-06-28,15,15,16,14,18,10,17,18,17,25
2021-06-29,15,15,16,15,18,10,17,19,18,25
2021-06-30,16,15,17,15,18,10,17,19,18,25
2021-07-01,16,16,17,15,19,10,18,20,18,25
2021-07-02,17,16,18,16,19,11,18,21,18,25
2021-07-03,17,16,18,16,20,11,18,21,18,25
2021-07-04,17,16,18,16,20,11,19,22,18,25
2021-07-05,17,16,18,17,20,11,19,22,18,25
2021-07-06,18,17,19,18,21,11,20,23,19,25
2021-07-07,18,18,19,19,21,11,20,24,19,25
2021-07-08,19,18,20,19,21,12,20,25,19,25
2021-07-09,19,18,20,19,22,12,21,26,20,26
2021-07-10,19,18,20,19,22,12,21,26,20,26
2021-07-11,19,19,20,20,22,12,21,26,20,26
2021-07-12,20,19,21,20,22,12,22,27,20,26
2021-07-13,20,19,21,21,23,13,22,27,20,26
2021-07-14,21,20,22,21,23,13,23,28,20,26
2021-07-15,21,20,22,22,23,13,23,29,20,26
2021-07-16,22,20,22,23,24,13,24,29,21,26
2021-07-17,22,20,22,23,24,13,24,29,21,26
2021-07-18,22,21,23,23,24,13,24,30,21,26
2021-07-19,22,21,23,24,24,14,24,30,21,26
2021-07-20,23,21,23,25,24,14,25,31,21,26
2021-07-21,23,22,24,25,25,14,25,31,21,26
2021-07-22,24,22,24,26,25,14,25,32,21,26
2021-07-23,24,22,24,26,25,15,26,32,22,26
2021-07-24,24,22,24,27,25,15,26,33,22,26
2021-07-25,24,23,24,27,25,15,26,33,22,27
2021-07-26,25,23,25,27,26,15,26,33,22,27
2021-07-27,25,23,25,28,26,15,27,34,22,27
2021-07-28,26,24,25,29,26,15,27,34,22,27
2021-07-29,26,24,26,29,26,16,27,34,22,27
2021-07-30,26,24,26,29,26,16,27,35,22,27
2021-07-31,26,24,27,29,27,16,27,35,22,27
2021-08-01,26,25,27,29,27,16,27,35,22,27
2021-08-02,27,25,27,30,27,16,27,35,22,27
2021-08-03,27,25,28,30,27,16,27,35,23,27
2021-08-04,27,25,28,30,27,16,28,36,23,27
2021-08-05,27,25,28,31,27,16,28,36,23,27
2021-08-06,27,25,28,31,27,16,28,36,23,27
2021-08-07,28,26,28,31,27,16,28,36,23,27
2021-08-08,28,26,29,31,27,16,28,36,23,27
2021-08-09,28,26,29,31,28,16,29,37,23,27
2021-08-10,28,26,29,31,28,16,29,37,23,27
2021-08-11,28,26,30,32,28,16,29,37,23,27
2021-08-12,29,26,30,32,28,17,29,38,23,27
2021-08-13,29,27,30,32,29,17,29,38,23,27
2021-08-14,29,27,30,33,29,17,30,38,23,27
2021-08-15,29,27,30,33,29,17,30,38,23,27
2021-08-16,29,27,31,33,30,17,30,38,23,27
2021-08-17,30,27,31,33,30,17,30,39,23,27
2021-08-18,30,27,31,34,30,17,30,39,24,27
2021-08-19,30,28,31,34,31,18,30,39,24,27
2021-08-20,30,28,32,34,31,18,31,39,24,27
2021-08-21,30,28,32,34,31,18,31,39,24,27
2021-08-22,30,28,32,34,31,18,31,39,24,27
2021-08-23,31,28,32,35,31,18,31,40,24,28
2021-08-24,31,28,32,35,32,18,31,40,24,28
2021-08-25,31,29,33,35,32,19,32,40,24,28
2021-08-26,32,29,33,36,33,19,32,41,25,28
2021-08-27,32,30,34,37,33,20,33,42,25,28
2021-08-28,33,30,34,37,34,21,33,42,25,28
2021-08-29,33,30,34,37,34,21,33,42,25,28
2021-08-30,34,31,35,38,35,23,34,42,26,28
2021-08-31,34,31,35,38,35,23,34,42,26,28
2021-09-01,34,31,35,38,35,23,35,42,26,29
2021-09-02,34,31,35,38,35,23,35,42,26,29
2021-09-03,34,32,35,38,36,24,35,42,26,29
2021-09-04,34,32,35,38,36,24,35,43,26,30
2021-09-05,34,32,35,38,36,24,35,43,26,30
2021-09-06,35,32,35,39,36,25,35,43,26,30
2021-09-07,35,32,36,39,36,25,35,43,27,30
2021-09-08,35,32,36,39,36,25,36,43,27,30
2021-09-09,35,32,36,39,36,25,36,43,27,30
2021-09-10,35,33,36,39,37,26,36,43,27,31
2021-09-11,35,33,36,39,37,26,36,43,27,31
2021-09-12,35,33,36,39,37,26,36,43,27,31
2021-09-13,35,33,36,39,37,26,36,44,27,31
2021-09-14,35,33,36,39,37,26,36,44,27,31
2021-09-15,35,33,36,39,37,26,36,44,28,31
2021-09-16,35,33,36,39,37,26,36,44,28,31
2021-09-17,35,33,36,39,37,27,36,44,28,31
2021-09-18,36,33,36,39,37,27,36,44,28,31
2021-09-19,36,33,36,39,37,27,37,44,28,31
2021-09-20,36,34,36,39,37,27,37,44,28,31
2021-09-21,36,34,36,39,37,27,37,44,28,31
2021-09-22,36,34,36,39,37,28,37,45,28,31
2021-09-23,36,34,36,39,37,28,37,45,28,31
2021-09-24,36,34,37,39,38,28,37,45,29,31
2021-09-25,36,34,37,39,38,28,37,45,29,31
2021-09-26,36,34,37,39,38,28,37,45,29,31
2021-09-27,36,35,37,39,38,28,37,45,29,31
2021-09-28,36,35,37,39,38,28,37,45,29,31
2021-09-29,36,35,37,39,38,28,37,45,29,31
2021-09-30,37,35,37,39,38,28,38,45,29,31
2021-10-01,37,35,37,39,38,28,38,45,29,31
2021-10-02,37,35,37,39,38,28,38,45,29,31
2021-10-03,37,35,37,39,38,28,38,45,29,31
2021-10-04,37,35,38,39,38,29,38,45,30,32
2021-10-05,37,36,38,39,38,29,38,45,30,32
2021-10-06,37,36,38,39,38,29,38,45,30,32
2021-10-07,37,36,38,39,38,29,38,45,30,32
2021-10-08,37,36,38,39,38,29,38,45,30,32
2021-10-09,37,36,38,39,38,29,38,45,30,32
2021-10-10,37,36,38,39,38,29,38,45,30,32
2021-10-11,37,36,38,39,39,29,38,46,30,32
2021-10-12,37,36,38,39,39,29,38,46,30,32
2021-10-13,37,36,39,39,39,29,38,46,30,32
2021-10-14,37,36,39,39,39,29,38,46,30,32
2021-10-15,37,36,39,39,39,29,38,46,30,32
2021-10-16,37,36,39,39,39,29,38,46,30,32
2021-10-17,38,36,39,40,39,29,39,46,30,32
2021-10-18,38,36,39,40,39,29,39,46,31,32
2021-10-19,38,36,39,40,39,29,39,46,31,32
2021-10-20,38,37,39,40,39,29,39,46,31,32
2021-10-21,38,37,39,40,39,29,39,46,31,32
2021-10-22,38,37,40,40,39,29,39,46,31,32
2021-10-23,38,37,40,40,39,29,39,46,31,32
2021-10-24,38,37,40,40,39,29,39,46,31,32
2021-10-25,38,37,40,40,39,29,39,46,31,32
2021-10-26,38,37,40,40,40,29,39,46,31,33
2021-10-27,38,37,41,40,40,29,39,46,31,33
2021-10-28,38,37,41,40,40,29,39,46,31,33
2021-10-29,39,37,41,40,40,29,40,46,31,33
2021-10-30,39,37,41,40,40,29,40,47,32,33
2021-10-31,39,37,41,40,40,29,40,47,32,33
2021-11-01,39,38,42,41,40,29,40,47,32,33
2021-11-02,39,38,42,41,40,29,40,47,32,33
2021-11-03,39,38,42,41,40,29,40,47,32,33
2021-11-04,39,38,42,41,40,30,40,47,32,33
2021-11-05,39,38,42,41,40,30,40,47,32,33
2021-11-06,39,38,42,41,41,30,40,47,32,33
2021-11-07,39,38,42,41,41,30,40,47,32,33
2021-11-08,39,38,42,41,41,30,40,47,32,33
2021-11-09,39,38,42,41,41,30,40,47,32,34
2021-11-10,40,38,42,41,41,30,41,47,32,34
2021-11-11,40,39,43,41,41,30,41,48,33,34
2021-11-12,40,39,43,42,41,30,41,48,33,34
2021-11-13,40,39,43,42,42,30,41,48,33,34
2021-11-14,40,39,43,42,42,30,41,48,33,34
2021-11-15,40,39,43,42,42,30,42,48,33,34
2021-11-16,41,40,44,42,42,31,42,48,33,34
2021-11-17,41,40,44,42,42,31,42,49,33,34
2021-11-18,41,40,45,43,43,31,43,49,34,34
2021-11-19,42,40,45,43,43,31,43,49,34,35
2021-11-20,42,40,45,43,43,31,43,49,34,35
2021-11-21,42,40,45,43,43,31,43,49,34,35
2021-11-22,42,41,45,43,43,31,43,50,34,35
2021-11-23,42,41,46,43,44,32,44,50,34,35
2021-11-24,42,41,46,44,44,32,44,50,34,35
2021-11-25,43,41,46,44,44,32,44,50,34,35
2021-11-26,43,41,46,44,45,32,44,50,34,35
2021-11-27,43,41,46,44,45,32,44,51,34,35
2021-11-28,43,41,46,44,45,32,45,51,34,35
2021-11-29,43,42,47,44,45,33,45,51,35,35
2021-11-30,43,42,47,45,45,33,45,51,35,36
2021-12-01,43,42,47,45,46,33,45,51,35,36
2021-12-02,43,42,47,45,46,33,45,51,35,36
2021-12-03,44,42,47,45,46,33,45,52,35,36
2021-12-04,44,42,47,45,46,33,46,52,35,36
2021-12-05,44,42,47,45,46,33,46,52,35,36
2021-12-06,44,42,47,45,46,33,46,52,35,36
2021-12-07,44,42,47,46,46,33,46,52,35,36
2021-12-08,44,42,48,46,46,33,46,52,35,36
2021-12-09,44,42,48,46,47,33,46,52,36,37
2021-12-10,44,43,48,46,47,33,46,52,36,37
2021-12-11,44,43,48,46,47,34,46,53,36,37
2021-12-12,44,43,48,46,47,34,46,53,36,37
2021-12-13,45,43,48,46,47,34,47,53,36,37
2021-12-14,45,43,49,47,47,34,47,53,36,37
2021-12-15,45,43,49,47,48,34,47,53,37,38
2021-12-16,45,43,49,47,48,34,47,54,37,38
2021-12-17,46,43,49,48,48,34,48,54,37,38
2021-12-18,46,43,49,48,48,34,48,54,37,38
2021-12-19,46,43,49,48,48,34,48,54,37,38
2021-12-20,46,44,49,48,48,34,48,54,37,38
2021-12-21,46,44,50,48,49,35,48,54,37,39
2021-12-22,46,44,50,49,49,35,48,55,38,39
2021-12-23,46,44,50,49,49,35,48,55,38,39
2021-12-24,47,44,50,49,49,35,48,55,38,39
2021-12-25,47,44,50,49,49,35,49,55,38,39
2021-12-26,47,44,50,49,49,35,49,55,38,39
2021-12-27,47,44,50,49,49,35,49,55,38,39
2021-12-28,47,45,51,50,50,35,49,55,38,39
2021-12-29,47,45,51,50,50,36,49,56,38,40
2021-12-30,48,45,51,50,51,36,50,56,39,40
2021-12-31,48,46,52,50,51,36,50,56,39,40
2022-01-01,48,46,52,50,52,36,50,56,39,40
2022-01-02,48,46,52,50,52,36,50,56,39,40
2022-01-03,49,47,53,51,52,37,51,57,40,41
2022-01-04,50,48,54,52,53,38,51,58,41,41
2022-01-05,51,50,55,52,55,38,52,58,42,41
2022-01-06,51,51,56,53,56,39,52,59,42,42
2022-01-07,52,51,56,53,56,39,53,59,43,42
2022-01-08,52,52,57,53,57,39,53,60,43,42
2022-01-09,52,52,57,53,57,39,53,60,43,42
2022-01-10,53,53,58,54,57,40,53,60,44,42
2022-01-11,53,53,58,54,58,40,54,60,44,42
2022-01-12,54,54,59,54,58,40,54,61,44,43
2022-01-13,54,54,59,55,58,41,54,61,45,43
2022-01-14,55,55,59,55,59,41,55,61,45,43
2022-01-15,55,55,60,56,59,41,55,62,45,43
2022-01-16,55,55,60,56,59,41,55,62,45,43
2022-01-17,55,55,60,56,59,42,55,62,46,44
2022-01-18,56,56,60,57,59,42,55,62,46,44
2022-01-19,56,56,61,57,59,42,56,62,47,44
2022-01-20,56,56,61,57,60,42,56,63,47,45
2022-01-21,56,56,61,57,60,43,56,63,47,45
2022-01-22,56,56,61,57,60,43,56,63,47,45
2022-01-23,56,56,61,57,60,43,56,63,47,45
2022-01-24,56,56,61,58,60,43,56,63,47,45
2022-01-25,57,57,61,58,60,43,56,63,48,45
2022-01-26,57,57,62,58,60,43,57,63,48,45
2022-01-27,57,57,62,58,60,43,57,63,48,45
2022-01-28,57,57,62,58,60,43,57,64,48,45
2022-01-29,57,57,62,58,60,43,57,64,48,45
2022-01-30,57,57,62,58,60,43,57,64,48,45
2022-01-31,57,57,62,59,61,44,57,64,48,45
2022-02-01,57,57,62,59,61,44,57,64,48,45
2022-02-02,58,57,62,59,61,44,57,64,48,45
2022-02-03,58,57,62,59,61,44,57,64,48,46
2022-02-04,58,58,63,59,61,44,57,64,48,46
2022-02-05,58,58,63,59,61,44,58,64,48,46
2022-02-06,58,58,63,59,61,44,58,64,48,46
2022-02-07,58,58,63,59,61,44,58,64,48,46
2022-02-08,58,58,63,59,61,44,58,65,49,46
2022-02-09,58,58,63,59,61,44,58,65,49,46
2022-02-10,58,58,63,59,61,44,58,65,49,46
2022-02-11,58,58,63,59,61,44,58,65,49,46
2022-02-12,58,58,63,59,61,45,58,65,49,46
2022-02-13,58,58,63,60,61,45,58,65,49,46
2022-02-14,58,58,63,60,61,45,58,65,49,46
2022-02-15,58,58,63,60,61,45,58,65,49,46
2022-02-16,58,58,63,60,61,45,58,66,49,46
2022-02-17,59,58,63,60,62,45,58,66,49,46
2022-02-18,59,58,64,60,62,45,58,66,49,46
